Month,Day,Hour,Timestamp (Hour Ending),Demand (MWh),UPDATED Demand (MWh),Demand Forecast (MWh),1 MW DC Output,1 MW AC Output,DC Array Output (W),AC System Output (W)
7,25,1,7/25/2020 1 a.m. MDT,109,109,112,0,0,0,0
7,25,2,7/25/2020 2 a.m. MDT,108,108,107,0,0,0,0
7,25,3,7/25/2020 3 a.m. MDT,104,104,104,0,0,0,0
7,25,4,7/25/2020 4 a.m. MDT,104,104,103,0,0,0,0
7,25,5,7/25/2020 5 a.m. MDT,101,101,103,0.023282162,0.017751494,23282.162,17751.494
7,25,6,7/25/2020 6 a.m. MDT,103,103,101,0.130476766,0.122711805,130476.766,122711.805
7,25,7,7/25/2020 7 a.m. MDT,101,101,103,0.312093094,0.2995675,312093.094,299567.5
7,25,8,7/25/2020 8 a.m. MDT,106,106,107,0.484324563,0.466151344,484324.563,466151.344
7,25,9,7/25/2020 9 a.m. MDT,112,112,114,0.616819,0.593550563,616819,593550.563
7,25,10,7/25/2020 10 a.m. MDT,115,115,120,0.710360813,0.683102063,710360.813,683102.063
7,25,11,7/25/2020 11 a.m. MDT,121,121,126,0.75845125,0.729014438,758451.25,729014.438
7,25,12,7/25/2020 12 p.m. MDT,123,123,130,0.765136375,0.73539,765136.375,735390
7,25,13,7/25/2020 1 p.m. MDT,122,122,133,0.728090688,0.700039,728090.688,700039
7,25,14,7/25/2020 2 p.m. MDT,124,124,136,0.641952125,0.617643563,641952.125,617643.563
7,25,15,7/25/2020 3 p.m. MDT,126,126,138,0.529423313,0.509589063,529423.313,509589.063
7,25,16,7/25/2020 4 p.m. MDT,130,130,140,0.37952275,0.364917469,379522.75,364917.469
7,25,17,7/25/2020 5 p.m. MDT,128,128,142,0.203494,0.193962484,203494,193962.484
7,25,18,7/25/2020 6 p.m. MDT,122,122,143,0.054267898,0.048135281,54267.898,48135.281
7,25,19,7/25/2020 7 p.m. MDT,127,127,141,0.006644593,0.001422406,6644.593,1422.406
7,25,20,7/25/2020 8 p.m. MDT,126,126,138,0,0,0,0
7,25,21,7/25/2020 9 p.m. MDT,117,117,133,0,0,0,0
7,25,22,7/25/2020 10 p.m. MDT,119,119,130,0,0,0,0
7,25,23,7/25/2020 11 p.m. MDT,116,116,124,0,0,0,0
7,26,0,7/26/2020 12 a.m. MDT,110,110,119,0,0,0,0
7,26,1,7/26/2020 1 a.m. MDT,102,102,113,0,0,0,0
7,26,2,7/26/2020 2 a.m. MDT,99,99,108,0,0,0,0
7,26,3,7/26/2020 3 a.m. MDT,96,96,105,0,0,0,0
7,26,4,7/26/2020 4 a.m. MDT,99,99,104,0,0,0,0
7,26,5,7/26/2020 5 a.m. MDT,94,94,104,0.025918203,0.020337715,25918.203,20337.715
7,26,6,7/26/2020 6 a.m. MDT,93,93,102,0.12753743,0.11983943,127537.43,119839.43
7,26,7,7/26/2020 7 a.m. MDT,98,98,104,0.296544813,0.284474813,296544.813,284474.813
7,26,8,7/26/2020 8 a.m. MDT,97,97,108,0.458196938,0.440951438,458196.938,440951.438
7,26,9,7/26/2020 9 a.m. MDT,102,102,115,0.476358094,0.458470438,476358.094,458470.438
7,26,10,7/26/2020 10 a.m. MDT,105,105,121,0.202051906,0.192557203,202051.906,192557.203
7,26,11,7/26/2020 11 a.m. MDT,109,109,127,0.400681188,0.385388469,400681.188,385388.469
7,26,12,7/26/2020 12 p.m. MDT,98,98,131,0.62341525,0.599876125,623415.25,599876.125
7,26,13,7/26/2020 1 p.m. MDT,120,120,134,0.2917965,0.279863813,291796.5,279863.813
7,26,14,7/26/2020 2 p.m. MDT,121,121,137,0.556541188,0.53567175,556541.188,535671.75
7,26,15,7/26/2020 3 p.m. MDT,122,122,139,0.405879344,0.390415188,405879.344,390415.188
7,26,16,7/26/2020 4 p.m. MDT,123,123,142,0.142678031,0.134631672,142678.031,134631.672
7,26,17,7/26/2020 5 p.m. MDT,133,133,143,0.155049109,0.146711781,155049.109,146711.781
7,26,18,7/26/2020 6 p.m. MDT,136,136,145,0.037216027,0.03141909,37216.027,31419.09
7,26,19,7/26/2020 7 p.m. MDT,134,134,142,0.003281384,0,3281.384,0
7,26,20,7/26/2020 8 p.m. MDT,137,137,139,0,0,0,0
7,26,21,7/26/2020 9 p.m. MDT,126,126,135,0,0,0,0
7,26,22,7/26/2020 10 p.m. MDT,125,125,132,0,0,0,0
7,26,23,7/26/2020 11 p.m. MDT,117,117,126,0,0,0,0
7,27,0,7/27/2020 12 a.m. MDT,107,107,119,0,0,0,0
7,27,1,7/27/2020 1 a.m. MDT,104,104,112,0,0,0,0
7,27,2,7/27/2020 2 a.m. MDT,100,100,108,0,0,0,0
7,27,3,7/27/2020 3 a.m. MDT,98,98,105,0,0,0,0
7,27,4,7/27/2020 4 a.m. MDT,100,100,104,0,0,0,0
7,27,5,7/27/2020 5 a.m. MDT,98,98,104,0.024660465,0.019103779,24660.465,19103.779
7,27,6,7/27/2020 6 a.m. MDT,96,96,104,0.124243305,0.116619969,124243.305,116619.969
7,27,7,7/27/2020 7 a.m. MDT,102,102,108,0.297477125,0.285380031,297477.125,285380.031
7,27,8,7/27/2020 8 a.m. MDT,101,101,115,0.463509281,0.446077219,463509.281,446077.219
7,27,9,7/27/2020 9 a.m. MDT,108,108,122,0.5936915,0.5713595,593691.5,571359.5
7,27,10,7/27/2020 10 a.m. MDT,115,115,127,0.687655313,0.661395063,687655.313,661395.063
7,27,11,7/27/2020 11 a.m. MDT,106,106,132,0.736982,0.708528188,736982,708528.188
7,27,12,7/27/2020 12 p.m. MDT,120,120,136,0.744458,0.715663875,744458,715663.875
7,27,13,7/27/2020 1 p.m. MDT,134,134,140,0.70943225,0.68221475,709432.25,682214.75
7,27,14,7/27/2020 2 p.m. MDT,137,137,143,0.62711825,0.603426438,627118.25,603426.438
7,27,15,7/27/2020 3 p.m. MDT,141,141,145,0.519579781,0.500114563,519579.781,500114.563
7,27,16,7/27/2020 4 p.m. MDT,150,150,148,0.373189344,0.358786594,373189.344,358786.594
7,27,17,7/27/2020 5 p.m. MDT,150,150,150,0.196836578,0.187474344,196836.578,187474.344
7,27,18,7/27/2020 6 p.m. MDT,155,155,149,0.048183605,0.042172004,48183.605,42172.004
7,27,19,7/27/2020 7 p.m. MDT,156,156,147,0.011197533,0.005891952,11197.533,5891.952
7,27,20,7/27/2020 8 p.m. MDT,135,135,144,0,0,0,0
7,27,21,7/27/2020 9 p.m. MDT,136,136,140,0,0,0,0
7,27,22,7/27/2020 10 p.m. MDT,138,138,136,0,0,0,0
7,27,23,7/27/2020 11 p.m. MDT,129,129,129,0,0,0,0
7,28,0,7/28/2020 12 a.m. MDT,116,116,120,0,0,0,0
7,28,1,7/28/2020 1 a.m. MDT,108,108,113,0,0,0,0
7,28,2,7/28/2020 2 a.m. MDT,112,112,109,0,0,0,0
7,28,3,7/28/2020 3 a.m. MDT,104,104,106,0,0,0,0
7,28,4,7/28/2020 4 a.m. MDT,104,104,105,0,0,0,0
7,28,5,7/28/2020 5 a.m. MDT,101,101,105,0.025079578,0.019514969,25079.578,19514.969
7,28,6,7/28/2020 6 a.m. MDT,104,104,105,0.124452891,0.11682482,124452.891,116824.82
7,28,7,7/28/2020 7 a.m. MDT,104,104,109,0.299989281,0.287819094,299989.281,287819.094
7,28,8,7/28/2020 8 a.m. MDT,109,109,116,0.468573313,0.450962438,468573.313,450962.438
7,28,9,7/28/2020 9 a.m. MDT,109,109,123,0.605564313,0.582754125,605564.313,582754.125
7,28,10,7/28/2020 10 a.m. MDT,112,112,128,0.70079225,0.673956625,700792.25,673956.625
7,28,11,7/28/2020 11 a.m. MDT,113,113,133,0.751338188,0.722229,751338.188,722229
7,28,12,7/28/2020 12 p.m. MDT,121,121,138,0.756904063,0.727538688,756904.063,727538.688
7,28,13,7/28/2020 1 p.m. MDT,125,125,141,0.714849125,0.68739075,714849.125,687390.75
7,28,14,7/28/2020 2 p.m. MDT,128,128,144,0.64160175,0.617307875,641601.75,617307.875
7,28,15,7/28/2020 3 p.m. MDT,133,133,146,0.527340625,0.50758475,527340.625,507584.75
7,28,16,7/28/2020 4 p.m. MDT,134,134,149,0.37745825,0.362919125,377458.25,362919.125
7,28,17,7/28/2020 5 p.m. MDT,130,130,151,0.199177016,0.189755469,199177.016,189755.469
7,28,18,7/28/2020 6 p.m. MDT,141,141,150,0.052489301,0.046392203,52489.301,46392.203
7,28,19,7/28/2020 7 p.m. MDT,140,140,148,0.008178986,0.00292878,8178.986,2928.78
7,28,20,7/28/2020 8 p.m. MDT,135,135,145,0,0,0,0
7,28,21,7/28/2020 9 p.m. MDT,126,126,141,0,0,0,0
7,28,22,7/28/2020 10 p.m. MDT,130,130,137,0,0,0,0
7,28,23,7/28/2020 11 p.m. MDT,116,116,130,0,0,0,0
7,29,0,7/29/2020 12 a.m. MDT,109,109,120,0,0,0,0
7,29,1,7/29/2020 1 a.m. MDT,102,102,113,0,0,0,0
7,29,2,7/29/2020 2 a.m. MDT,95,95,109,0,0,0,0
7,29,3,7/29/2020 3 a.m. MDT,95,95,106,0,0,0,0
7,29,4,7/29/2020 4 a.m. MDT,95,95,105,0,0,0,0
7,29,5,7/29/2020 5 a.m. MDT,93,93,105,0.021885764,0.016381384,21885.764,16381.384
7,29,6,7/29/2020 6 a.m. MDT,91,91,105,0.122375367,0.114794188,122375.367,114794.188
7,29,7,7/29/2020 7 a.m. MDT,96,96,109,0.301336125,0.289126688,301336.125,289126.688
7,29,8,7/29/2020 8 a.m. MDT,101,101,116,0.468128656,0.4505335,468128.656,450533.5
7,29,9,7/29/2020 9 a.m. MDT,93,93,123,0.591210625,0.568977938,591210.625,568977.938
7,29,10,7/29/2020 10 a.m. MDT,97,97,128,0.677400875,0.65158525,677400.875,651585.25
7,29,11,7/29/2020 11 a.m. MDT,100,100,133,0.7364095,0.707981688,736409.5,707981.688
7,29,12,7/29/2020 12 p.m. MDT,106,106,138,0.743231375,0.714493188,743231.375,714493.188
7,29,13,7/29/2020 1 p.m. MDT,115,115,141,0.707608313,0.680471688,707608.313,680471.688
7,29,14,7/29/2020 2 p.m. MDT,114,114,144,0.623325,0.599789625,623325,599789.625
7,29,15,7/29/2020 3 p.m. MDT,123,123,146,0.511360344,0.492200469,511360.344,492200.469
7,29,16,7/29/2020 4 p.m. MDT,119,119,149,0.228856594,0.218665094,228856.594,218665.094
7,29,17,7/29/2020 5 p.m. MDT,104,104,151,0.048160098,0.042148961,48160.098,42148.961
7,29,18,7/29/2020 6 p.m. MDT,135,135,150,0.007143283,0.001911999,7143.283,1911.999
7,29,19,7/29/2020 7 p.m. MDT,136,136,148,0,0,0,0
7,29,20,7/29/2020 8 p.m. MDT,137,137,145,0,0,0,0
7,29,21,7/29/2020 9 p.m. MDT,130,130,141,0,0,0,0
7,29,22,7/29/2020 10 p.m. MDT,121,121,137,0,0,0,0
7,29,23,7/29/2020 11 p.m. MDT,121,121,130,0,0,0,0
7,30,0,7/30/2020 12 a.m. MDT,102,102,119,0,0,0,0
7,30,1,7/30/2020 1 a.m. MDT,109,109,112,0,0,0,0
7,30,2,7/30/2020 2 a.m. MDT,111,111,108,0,0,0,0
7,30,3,7/30/2020 3 a.m. MDT,103,103,105,0,0,0,0
7,30,4,7/30/2020 4 a.m. MDT,112,112,104,0,0,0,0
7,30,5,7/30/2020 5 a.m. MDT,103,103,104,0.023795086,0.018254744,23795.086,18254.744
7,30,6,7/30/2020 6 a.m. MDT,111,111,104,0.121889945,0.114319703,121889.945,114319.703
7,30,7,7/30/2020 7 a.m. MDT,112,112,108,0.288951813,0.277101,288951.813,277101
7,30,8,7/30/2020 8 a.m. MDT,115,115,115,0.453120406,0.43605225,453120.406,436052.25
7,30,9,7/30/2020 9 a.m. MDT,125,125,122,0.591661438,0.569410688,591661.438,569410.688
7,30,10,7/30/2020 10 a.m. MDT,129,129,127,0.690471188,0.664088125,690471.188,664088.125
7,30,11,7/30/2020 11 a.m. MDT,134,134,132,0.7451505,0.71632475,745150.5,716324.75
7,30,12,7/30/2020 12 p.m. MDT,144,144,136,0.756656188,0.72730225,756656.188,727302.25
7,30,13,7/30/2020 1 p.m. MDT,144,144,140,0.728582875,0.700509,728582.875,700509
7,30,14,7/30/2020 2 p.m. MDT,145,145,143,0.64806275,0.62349775,648062.75,623497.75
7,30,15,7/30/2020 3 p.m. MDT,142,142,145,0.52983575,0.509985938,529835.75,509985.938
7,30,16,7/30/2020 4 p.m. MDT,153,153,148,0.374849031,0.360393344,374849.031,360393.344
7,30,17,7/30/2020 5 p.m. MDT,157,157,150,0.190103938,0.180911234,190103.938,180911.234
7,30,18,7/30/2020 6 p.m. MDT,157,157,149,0.052977098,0.046870273,52977.098,46870.273
7,30,19,7/30/2020 7 p.m. MDT,152,152,147,0,0,0,0
7,30,20,7/30/2020 8 p.m. MDT,147,147,144,0,0,0,0
7,30,21,7/30/2020 9 p.m. MDT,144,144,140,0,0,0,0
7,30,22,7/30/2020 10 p.m. MDT,139,139,136,0,0,0,0
7,30,23,7/30/2020 11 p.m. MDT,130,130,129,0,0,0,0
7,31,0,7/31/2020 12 a.m. MDT,114,114,119,0,0,0,0
7,31,1,7/31/2020 1 a.m. MDT,114,114,112,0,0,0,0
7,31,2,7/31/2020 2 a.m. MDT,108,108,108,0,0,0,0
7,31,3,7/31/2020 3 a.m. MDT,100,100,105,0,0,0,0
7,31,4,7/31/2020 4 a.m. MDT,105,105,104,0,0,0,0
7,31,5,7/31/2020 5 a.m. MDT,103,103,104,0.024305238,0.018755266,24305.238,18755.266
7,31,6,7/31/2020 6 a.m. MDT,103,103,104,0.123949414,0.116332719,123949.414,116332.719
7,31,7,7/31/2020 7 a.m. MDT,106,106,108,0.297681469,0.285578438,297681.469,285578.438
7,31,8,7/31/2020 8 a.m. MDT,113,113,115,0.462569625,0.445170625,462569.625,445170.625
7,31,9,7/31/2020 9 a.m. MDT,122,122,122,0.58169525,0.559841188,581695.25,559841.188
7,31,10,7/31/2020 10 a.m. MDT,124,124,127,0.664012625,0.638771688,664012.625,638771.688
7,31,11,7/31/2020 11 a.m. MDT,128,128,132,0.729316188,0.70120925,729316.188,701209.25
7,31,12,7/31/2020 12 p.m. MDT,137,137,136,0.746815625,0.717913688,746815.625,717913.688
7,31,13,7/31/2020 1 p.m. MDT,138,138,140,0.7096315,0.682405188,709631.5,682405.188
7,31,14,7/31/2020 2 p.m. MDT,145,145,143,0.630357875,0.606532063,630357.875,606532.063
7,31,15,7/31/2020 3 p.m. MDT,136,136,145,0.514986688,0.495692375,514986.688,495692.375
7,31,16,7/31/2020 4 p.m. MDT,143,143,148,0.361085813,0.347065969,361085.813,347065.969
7,31,17,7/31/2020 5 p.m. MDT,151,151,150,0.190182891,0.180988203,190182.891,180988.203
7,31,18,7/31/2020 6 p.m. MDT,150,150,149,0.046759344,0.040775871,46759.344,40775.871
7,31,19,7/31/2020 7 p.m. MDT,141,141,147,0,0,0,0
7,31,20,7/31/2020 8 p.m. MDT,142,142,144,0,0,0,0
7,31,21,7/31/2020 9 p.m. MDT,135,135,140,0,0,0,0
7,31,22,7/31/2020 10 p.m. MDT,131,131,136,0,0,0,0
7,31,23,7/31/2020 11 p.m. MDT,125,125,129,0,0,0,0
8,1,0,8/1/2020 12 a.m. MDT,111,111,120,0,0,0,0
8,1,1,8/1/2020 1 a.m. MDT,110,110,114,0,0,0,0
8,1,2,8/1/2020 2 a.m. MDT,110,110,109,0,0,0,0
8,1,3,8/1/2020 3 a.m. MDT,103,103,106,0,0,0,0
8,1,4,8/1/2020 4 a.m. MDT,97,97,105,0,0,0,0
8,1,5,8/1/2020 5 a.m. MDT,102,102,105,0.025926078,0.020345441,25926.078,20345.441
8,1,6,8/1/2020 6 a.m. MDT,100,100,103,0.121935961,0.114364688,121935.961,114364.688
8,1,7,8/1/2020 7 a.m. MDT,99,99,105,0.29084975,0.278944344,290849.75,278944.344
8,1,8,8/1/2020 8 a.m. MDT,102,102,109,0.459859938,0.442556156,459859.938,442556.156
8,1,9,8/1/2020 9 a.m. MDT,113,113,116,0.427895875,0.4116945,427895.875,411694.5
8,1,10,8/1/2020 10 a.m. MDT,121,121,122,0.590284688,0.568089,590284.688,568089
8,1,11,8/1/2020 11 a.m. MDT,125,125,128,0.681687063,0.655686125,681687.063,655686.125
8,1,12,8/1/2020 12 p.m. MDT,132,132,132,0.554082063,0.533307625,554082.063,533307.625
8,1,13,8/1/2020 1 p.m. MDT,133,133,136,0.648130938,0.623563063,648130.938,623563.063
8,1,14,8/1/2020 2 p.m. MDT,141,141,139,0.617789688,0.594481563,617789.688,594481.563
8,1,15,8/1/2020 3 p.m. MDT,138,138,141,0.470368406,0.452693906,470368.406,452693.906
8,1,16,8/1/2020 4 p.m. MDT,145,145,143,0.236969906,0.226562219,236969.906,226562.219
8,1,17,8/1/2020 5 p.m. MDT,144,144,145,0.092606391,0.085679578,92606.391,85679.578
8,1,18,8/1/2020 6 p.m. MDT,146,146,146,0.036895547,0.031104814,36895.547,31104.814
8,1,19,8/1/2020 7 p.m. MDT,142,142,143,0,0,0,0
8,1,20,8/1/2020 8 p.m. MDT,143,143,141,0,0,0,0
8,1,21,8/1/2020 9 p.m. MDT,133,133,136,0,0,0,0
8,1,22,8/1/2020 10 p.m. MDT,124,124,133,0,0,0,0
8,1,23,8/1/2020 11 p.m. MDT,122,122,127,0,0,0,0
8,2,0,8/2/2020 12 a.m. MDT,109,109,121,0,0,0,0
8,2,1,8/2/2020 1 a.m. MDT,104,104,115,0,0,0,0
8,2,2,8/2/2020 2 a.m. MDT,95,95,110,0,0,0,0
8,2,3,8/2/2020 3 a.m. MDT,93,93,107,0,0,0,0
8,2,4,8/2/2020 4 a.m. MDT,90,90,106,0,0,0,0
8,2,5,8/2/2020 5 a.m. MDT,93,93,106,0.026745369,0.021149195,26745.369,21149.195
8,2,6,8/2/2020 6 a.m. MDT,93,93,104,0.120190289,0.112658266,120190.289,112658.266
8,2,7,8/2/2020 7 a.m. MDT,93,93,105,0.213668641,0.203875234,213668.641,203875.234
8,2,8,8/2/2020 8 a.m. MDT,98,98,110,0.3617965,0.347754313,361796.5,347754.313
8,2,9,8/2/2020 9 a.m. MDT,102,102,117,0.41674575,0.400919969,416745.75,400919.969
8,2,10,8/2/2020 10 a.m. MDT,109,109,123,0.226292969,0.216169266,226292.969,216169.266
8,2,11,8/2/2020 11 a.m. MDT,119,119,129,0.041877125,0.035989504,41877.125,35989.504
8,2,12,8/2/2020 12 p.m. MDT,117,117,133,0.047479781,0.04148209,47479.781,41482.09
8,2,13,8/2/2020 1 p.m. MDT,124,124,137,0.066158984,0.059785887,66158.984,59785.887
8,2,14,8/2/2020 2 p.m. MDT,129,129,140,0.407689031,0.392164969,407689.031,392164.969
8,2,15,8/2/2020 3 p.m. MDT,128,128,142,0.365982094,0.351808,365982.094,351808
8,2,16,8/2/2020 4 p.m. MDT,133,133,144,0.161329859,0.152842625,161329.859,152842.625
8,2,17,8/2/2020 5 p.m. MDT,138,138,146,0.166580875,0.157967203,166580.875,157967.203
8,2,18,8/2/2020 6 p.m. MDT,136,136,147,0.047139504,0.041148531,47139.504,41148.531
8,2,19,8/2/2020 7 p.m. MDT,139,139,145,0,0,0,0
8,2,20,8/2/2020 8 p.m. MDT,136,136,142,0,0,0,0
8,2,21,8/2/2020 9 p.m. MDT,131,131,137,0,0,0,0
8,2,22,8/2/2020 10 p.m. MDT,119,119,134,0,0,0,0
8,2,23,8/2/2020 11 p.m. MDT,115,115,128,0,0,0,0
8,3,0,8/3/2020 12 a.m. MDT,112,112,119,0,0,0,0
8,3,1,8/3/2020 1 a.m. MDT,107,107,112,0,0,0,0
8,3,2,8/3/2020 2 a.m. MDT,98,98,108,0,0,0,0
8,3,3,8/3/2020 3 a.m. MDT,95,95,105,0,0,0,0
8,3,4,8/3/2020 4 a.m. MDT,97,97,104,0,0,0,0
8,3,5,8/3/2020 5 a.m. MDT,95,95,104,0.023843637,0.018302379,23843.637,18302.379
8,3,6,8/3/2020 6 a.m. MDT,96,96,104,0.120507523,0.112968375,120507.523,112968.375
8,3,7,8/3/2020 7 a.m. MDT,99,99,108,0.294794969,0.282775656,294794.969,282775.656
8,3,8,8/3/2020 8 a.m. MDT,104,104,115,0.288261188,0.276430188,288261.188,276430.188
8,3,9,8/3/2020 9 a.m. MDT,110,110,122,0.605430938,0.582626063,605430.938,582626.063
8,3,10,8/3/2020 10 a.m. MDT,112,112,127,0.699528063,0.672748063,699528.063,672748.063
8,3,11,8/3/2020 11 a.m. MDT,118,118,132,0.747302188,0.718378,747302.188,718378
8,3,12,8/3/2020 12 p.m. MDT,109,109,136,0.63172125,0.607838938,631721.25,607838.938
8,3,13,8/3/2020 1 p.m. MDT,111,111,140,0.57898025,0.5572335,578980.25,557233.5
8,3,14,8/3/2020 2 p.m. MDT,115,115,143,0.584412688,0.562450813,584412.688,562450.813
8,3,15,8/3/2020 3 p.m. MDT,118,118,145,0.467413281,0.449843438,467413.281,449843.438
8,3,16,8/3/2020 4 p.m. MDT,127,127,148,0.32036425,0.307592656,320364.25,307592.656
8,3,17,8/3/2020 5 p.m. MDT,122,122,150,0.166235156,0.157629828,166235.156,157629.828
8,3,18,8/3/2020 6 p.m. MDT,121,121,149,0.047728117,0.04172552,47728.117,41725.52
8,3,19,8/3/2020 7 p.m. MDT,116,116,147,0,0,0,0
8,3,20,8/3/2020 8 p.m. MDT,110,110,144,0,0,0,0
8,3,21,8/3/2020 9 p.m. MDT,107,107,140,0,0,0,0
8,3,22,8/3/2020 10 p.m. MDT,105,105,136,0,0,0,0
8,3,23,8/3/2020 11 p.m. MDT,102,102,129,0,0,0,0
8,4,0,8/4/2020 12 a.m. MDT,91,91,117,0,0,0,0
8,4,1,8/4/2020 1 a.m. MDT,93,93,103,0,0,0,0
8,4,2,8/4/2020 2 a.m. MDT,89,89,99,0,0,0,0
8,4,3,8/4/2020 3 a.m. MDT,92,92,97,0,0,0,0
8,4,4,8/4/2020 4 a.m. MDT,93,93,96,0,0,0,0
8,4,5,8/4/2020 5 a.m. MDT,90,90,96,0.021398055,0.015902837,21398.055,15902.837
8,4,6,8/4/2020 6 a.m. MDT,96,96,98,0.107065023,0.0998245,107065.023,99824.5
8,4,7,8/4/2020 7 a.m. MDT,96,96,102,0.131725797,0.123932281,131725.797,123932.281
8,4,8,8/4/2020 8 a.m. MDT,105,105,108,0.365220344,0.351070313,365220.344,351070.313
8,4,9,8/4/2020 9 a.m. MDT,105,105,114,0.386180563,0.371360781,386180.563,371360.781
8,4,10,8/4/2020 10 a.m. MDT,116,116,118,0.256723922,0.245779656,256723.922,245779.656
8,4,11,8/4/2020 11 a.m. MDT,115,115,121,0.520261188,0.5007705,520261.188,500770.5
8,4,12,8/4/2020 12 p.m. MDT,119,119,126,0.735043438,0.706677563,735043.438,706677.563
8,4,13,8/4/2020 1 p.m. MDT,124,124,129,0.695527688,0.668923438,695527.688,668923.438
8,4,14,8/4/2020 2 p.m. MDT,124,124,133,0.61762425,0.594322875,617624.25,594322.875
8,4,15,8/4/2020 3 p.m. MDT,131,131,135,0.469320906,0.451683531,469320.906,451683.531
8,4,16,8/4/2020 4 p.m. MDT,136,136,138,0.309327094,0.296883219,309327.094,296883.219
8,4,17,8/4/2020 5 p.m. MDT,134,134,141,0.139882016,0.131900625,139882.016,131900.625
8,4,18,8/4/2020 6 p.m. MDT,139,139,140,0.044136512,0.038204645,44136.512,38204.645
8,4,19,8/4/2020 7 p.m. MDT,136,136,138,0,0,0,0
8,4,20,8/4/2020 8 p.m. MDT,132,132,135,0,0,0,0
8,4,21,8/4/2020 9 p.m. MDT,126,126,131,0,0,0,0
8,4,22,8/4/2020 10 p.m. MDT,119,119,128,0,0,0,0
8,4,23,8/4/2020 11 p.m. MDT,110,110,119,0,0,0,0
8,5,0,8/5/2020 12 a.m. MDT,105,105,114,0,0,0,0
8,5,1,8/5/2020 1 a.m. MDT,96,96,107,0,0,0,0
8,5,2,8/5/2020 2 a.m. MDT,95,95,104,0,0,0,0
8,5,3,8/5/2020 3 a.m. MDT,89,89,101,0,0,0,0
8,5,4,8/5/2020 4 a.m. MDT,94,94,100,0,0,0,0
8,5,5,8/5/2020 5 a.m. MDT,85,85,100,0.020528482,0.015049583,20528.482,15049.583
8,5,6,8/5/2020 6 a.m. MDT,90,90,103,0.114601039,0.107193938,114601.039,107193.938
8,5,7,8/5/2020 7 a.m. MDT,90,90,107,0.289960688,0.278080875,289960.688,278080.875
8,5,8,8/5/2020 8 a.m. MDT,95,95,113,0.456525563,0.439338563,456525.563,439338.563
8,5,9,8/5/2020 9 a.m. MDT,103,103,119,0.589678188,0.567506625,589678.188,567506.625
8,5,10,8/5/2020 10 a.m. MDT,109,109,123,0.682750938,0.656703875,682750.938,656703.875
8,5,11,8/5/2020 11 a.m. MDT,109,109,127,0.731726875,0.703511063,731726.875,703511.063
8,5,12,8/5/2020 12 p.m. MDT,121,121,131,0.738069813,0.709566625,738069.813,709566.625
8,5,13,8/5/2020 1 p.m. MDT,125,125,135,0.705714188,0.678661375,705714.188,678661.375
8,5,14,8/5/2020 2 p.m. MDT,134,134,138,0.631157438,0.6072985,631157.438,607298.5
8,5,15,8/5/2020 3 p.m. MDT,137,137,141,0.515076594,0.495778938,515076.594,495778.938
8,5,16,8/5/2020 4 p.m. MDT,139,139,144,0.320927063,0.308138625,320927.063,308138.625
8,5,17,8/5/2020 5 p.m. MDT,141,141,147,0.142902031,0.134850453,142902.031,134850.453
8,5,18,8/5/2020 6 p.m. MDT,141,141,146,0.037028402,0.031235098,37028.402,31235.098
8,5,19,8/5/2020 7 p.m. MDT,132,132,144,0,0,0,0
8,5,20,8/5/2020 8 p.m. MDT,128,128,141,0,0,0,0
8,5,21,8/5/2020 9 p.m. MDT,118,118,137,0,0,0,0
8,5,22,8/5/2020 10 p.m. MDT,116,116,133,0,0,0,0
8,5,23,8/5/2020 11 p.m. MDT,118,118,124,0,0,0,0
8,6,0,8/6/2020 12 a.m. MDT,108,108,116,0,0,0,0
8,6,1,8/6/2020 1 a.m. MDT,102,102,105,0,0,0,0
8,6,2,8/6/2020 2 a.m. MDT,98,98,101,0,0,0,0
8,6,3,8/6/2020 3 a.m. MDT,94,94,98,0,0,0,0
8,6,4,8/6/2020 4 a.m. MDT,92,92,98,0,0,0,0
8,6,5,8/6/2020 5 a.m. MDT,91,91,97,0.020137871,0.014666291,20137.871,14666.291
8,6,6,8/6/2020 6 a.m. MDT,96,96,100,0.113116695,0.10574257,113116.695,105742.57
8,6,7,8/6/2020 7 a.m. MDT,96,96,104,0.289223563,0.277364938,289223.563,277364.938
8,6,8,8/6/2020 8 a.m. MDT,105,105,110,0.467318625,0.449752125,467318.625,449752.125
8,6,9,8/6/2020 9 a.m. MDT,114,114,116,0.285803656,0.274043094,285803.656,274043.094
8,6,10,8/6/2020 10 a.m. MDT,114,114,120,0.723686125,0.6958325,723686.125,695832.5
8,6,11,8/6/2020 11 a.m. MDT,123,123,124,0.790274875,0.7593495,790274.875,759349.5
8,6,12,8/6/2020 12 p.m. MDT,129,129,128,0.803921625,0.772346313,803921.625,772346.313
8,6,13,8/6/2020 1 p.m. MDT,132,132,131,0.768744625,0.738830438,768744.625,738830.438
8,6,14,8/6/2020 2 p.m. MDT,140,140,135,0.691691938,0.665255563,691691.938,665255.563
8,6,15,8/6/2020 3 p.m. MDT,144,144,138,0.563037375,0.541915875,563037.375,541915.875
8,6,16,8/6/2020 4 p.m. MDT,144,144,140,0.390040375,0.375095469,390040.375,375095.469
8,6,17,8/6/2020 5 p.m. MDT,140,140,143,0.164412547,0.155851203,164412.547,155851.203
8,6,18,8/6/2020 6 p.m. MDT,143,143,143,0.0300731,0.024413563,30073.1,24413.563
