"PVWatts: Hourly PV Performance Data"
"Requested Location:","homestead florida"
"Location:","Lat, Lon: 25.45, -80.46"
"Lat (deg N):","25.45"
"Long (deg W):","80.46"
"Elev (m):","2.5999999046326"
"DC System Size (kW):","1000"
"Module Type:","Standard"
"Array Type:","1-Axis Tracking"
"Array Tilt (deg):","0"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.2"
"Ground Coverage Ratio:","0.4"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.118"
"Capacity Factor (%)","21.2"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","1","0","0","0","23","5","0","23","0","0"
"1","1","1","0","0","23","5","0","23","0","0"
"1","1","2","0","0","23","5","0","23","0","0"
"1","1","3","0","0","23","5","0","23","0","0"
"1","1","4","0","0","23","5","0","23","0","0"
"1","1","5","0","0","23","5","0","23","0","0"
"1","1","6","0","0","23","4","0","23","0","0"
"1","1","7","268","22","23","4","126.775","24.407","106884.891","99648.328"
"1","1","8","663","55","24","4","528.352","34.329","430510.688","414220.563"
"1","1","9","411","156","24","4","503.656","34.602","411247.688","395605.438"
"1","1","10","881","79","25","4","728.411","40.269","575296.375","553695"
"1","1","11","913","84","25","4","709.936","40.317","558422.063","537479.813"
"1","1","12","918","87","25","4","696.692","40.005","548026.75","527485.313"
"1","1","13","893","89","25","4","707.019","40.195","556817.688","535937.563"
"1","1","14","848","85","25","3","724.877","42.132","567575.75","546277.25"
"1","1","15","615","103","25","3","611.694","39.616","486643.031","468386.25"
"1","1","16","165","90","24","3","220.325","29.306","184519.719","175466.328"
"1","1","17","0","12","24","2","9.392","23.285","8134.613","2885.219"
"1","1","18","0","0","24","2","0","24","0","0"
"1","1","19","0","0","24","2","0","24","0","0"
"1","1","20","0","0","24","2","0","24","0","0"
"1","1","21","0","0","24","2","0","24","0","0"
"1","1","22","0","0","24","2","0","24","0","0"
"1","1","23","0","0","24","3","0","24","0","0"
"1","2","0","0","0","24","3","0","24","0","0"
"1","2","1","0","0","24","3","0","24","0","0"
"1","2","2","0","0","24","2","0","24","0","0"
"1","2","3","0","0","24","2","0","24","0","0"
"1","2","4","0","0","24","2","0","24","0","0"
"1","2","5","0","0","24","2","0","24","0","0"
"1","2","6","0","0","24","2","0","24","0","0"
"1","2","7","236","22","24","2","119.448","25.559","100312.922","93219.867"
"1","2","8","612","57","24","2","501.772","35.984","405636.469","390180.344"
"1","2","9","301","174","24","3","425.023","33.814","348620.25","334989.063"
"1","2","10","324","240","24","3","481.891","34.944","392580.469","377552.906"
"1","2","11","175","308","24","3","425.368","33.774","348903.969","335264"
"1","2","12","78","304","25","3","355.665","33.021","293337.375","281360.188"
"1","2","13","0","116","25","3","108.126","27.028","92015.883","85101.719"
"1","2","14","0","145","25","3","121.793","26.73","103794.125","96625.258"
"1","2","15","0","102","25","3","83.314","25.846","71298.422","64819.758"
"1","2","16","0","10","24","3","7.815","22.908","6780.605","1555.939"
"1","2","17","0","0","24","3","0","24","0","0"
"1","2","18","0","0","24","4","0","24","0","0"
"1","2","19","0","0","24","4","0","24","0","0"
"1","2","20","0","0","24","4","0","24","0","0"
"1","2","21","0","0","24","4","0","24","0","0"
"1","2","22","0","0","24","4","0","24","0","0"
"1","2","23","0","0","24","3","0","24","0","0"
"1","3","0","0","0","24","3","0","24","0","0"
"1","3","1","0","0","24","3","0","24","0","0"
"1","3","2","0","0","24","3","0","24","0","0"
"1","3","3","0","0","24","3","0","24","0","0"
"1","3","4","0","0","24","3","0","24","0","0"
"1","3","5","0","0","24","3","0","24","0","0"
"1","3","6","0","0","24","3","0","24","0","0"
"1","3","7","188","23","24","3","110.312","25.157","93081.305","86144.313"
"1","3","8","365","86","24","4","368.755","30.89","306100.75","293751.813"
"1","3","9","330","170","24","4","443.06","32.997","364808.844","350671.781"
"1","3","10","161","260","25","4","373.043","32.657","307934.719","295531.844"
"1","3","11","245","301","25","4","466.255","34.501","380643.5","366002.219"
"1","3","12","154","323","25","4","425.607","33.823","349094.063","335448.219"
"1","3","13","95","297","25","4","354.261","32.221","293254.719","281279.938"
"1","3","14","16","202","25","4","186.048","28.463","157148.484","148761.219"
"1","3","15","745","75","25","4","676.323","38.566","540669.875","520409.625"
"1","3","16","574","56","24","4","445.897","33.671","364329.75","350207.781"
"1","3","17","0","20","24","4","15.718","23.93","13573.056","8223.657"
"1","3","18","0","0","24","4","0","24","0","0"
"1","3","19","0","0","24","4","0","24","0","0"
"1","3","20","0","0","24","4","0","24","0","0"
"1","3","21","0","0","24","5","0","24","0","0"
"1","3","22","0","0","24","5","0","24","0","0"
"1","3","23","0","0","24","5","0","24","0","0"
"1","4","0","0","0","24","5","0","24","0","0"
"1","4","1","0","0","24","5","0","24","0","0"
"1","4","2","0","0","23","5","0","23","0","0"
"1","4","3","0","0","23","5","0","23","0","0"
"1","4","4","0","0","23","5","0","23","0","0"
"1","4","5","0","0","23","5","0","23","0","0"
"1","4","6","0","0","24","5","0","24","0","0"
"1","4","7","149","25","24","5","99.171","24.777","84008.258","77264.32"
"1","4","8","560","68","24","5","479.981","32.333","395213.563","380100.094"
"1","4","9","236","182","24","5","385.582","31.116","320655.156","307874.875"
"1","4","10","811","101","25","5","710.805","38.26","567583.875","546285.063"
"1","4","11","182","308","25","5","430.639","33.376","353905.375","340110.094"
"1","4","12","218","321","25","5","466.505","33.62","382581.594","367877.969"
"1","4","13","132","304","25","5","392.627","32.247","324758.844","311855.5"
"1","4","14","167","254","25","5","372.707","31.741","309044.813","296609.25"
"1","4","15","17","156","25","5","149.05","27.356","126564.813","118888.906"
"1","4","16","0","34","24","5","26.691","23.576","23086.213","17559.238"
"1","4","17","0","3","24","5","2.336","22.898","2027.281","0"
"1","4","18","0","0","24","5","0","24","0","0"
"1","4","19","0","0","24","6","0","24","0","0"
"1","4","20","0","0","24","6","0","24","0","0"
"1","4","21","0","0","24","6","0","24","0","0"
"1","4","22","0","0","24","5","0","24","0","0"
"1","4","23","0","0","24","5","0","24","0","0"
"1","5","0","0","0","24","5","0","24","0","0"
"1","5","1","0","0","24","5","0","24","0","0"
"1","5","2","0","0","24","5","0","24","0","0"
"1","5","3","0","0","24","5","0","24","0","0"
"1","5","4","0","0","24","5","0","24","0","0"
"1","5","5","0","0","24","5","0","24","0","0"
"1","5","6","0","0","24","5","0","24","0","0"
"1","5","7","0","15","24","5","11.75","23.042","10188.565","4901.531"
"1","5","8","607","61","25","4","502.023","34.544","408825.156","393263.406"
"1","5","9","321","171","25","4","438.456","34.167","359015.031","345060.156"
"1","5","10","128","260","25","5","349.622","31.367","290586.969","278689.125"
"1","5","11","47","278","25","5","303.301","30.324","253677.609","242817.031"
"1","5","12","103","319","26","5","387.758","32.906","319841.531","307085.563"
"1","5","13","160","307","26","5","415.062","33.571","340944.781","327550.031"
"1","5","14","538","182","26","5","596.711","37.123","480244.188","462217.531"
"1","5","15","738","85","25","5","687.925","38.156","551229.5","530564.938"
"1","5","16","570","62","25","4","457.732","34.943","371850.031","357489.938"
"1","5","17","0","23","24","4","19.882","24.046","17159.109","11743.168"
"1","5","18","0","0","24","4","0","24","0","0"
"1","5","19","0","0","24","3","0","24","0","0"
"1","5","20","0","0","24","3","0","24","0","0"
"1","5","21","0","0","24","3","0","24","0","0"
"1","5","22","0","0","24","3","0","24","0","0"
"1","5","23","0","0","24","3","0","24","0","0"
"1","6","0","0","0","24","3","0","24","0","0"
"1","6","1","0","0","23","4","0","23","0","0"
"1","6","2","0","0","23","4","0","23","0","0"
"1","6","3","0","0","23","4","0","23","0","0"
"1","6","4","0","0","23","4","0","23","0","0"
"1","6","5","0","0","23","4","0","23","0","0"
"1","6","6","0","0","23","4","0","23","0","0"
"1","6","7","272","21","23","4","124.553","24.4","104981.344","97786.516"
"1","6","8","673","53","24","4","529.581","34.351","431533.375","415208.469"
"1","6","9","822","68","25","4","728.309","40.317","577093.875","555421.688"
"1","6","10","893","77","25","3","742.235","42.571","579725.063","557948.938"
"1","6","11","929","81","25","3","724.987","42.216","565176.125","543971.375"
"1","6","12","940","83","26","3","713.173","42.891","553149.438","532411"
"1","6","13","926","83","26","2","727.759","45.407","558232.5","537297.563"
"1","6","14","891","78","26","2","745.973","45.897","572899.75","551392.625"
"1","6","15","819","68","25","2","727.496","44.525","564209.625","543042.5"
"1","6","16","666","51","25","2","501.794","38.825","399674.031","384414.406"
"1","6","17","234","17","24","2","102.627","26.738","85431.734","78657.703"
"1","6","18","0","0","24","2","0","24","0","0"
"1","6","19","0","0","24","3","0","24","0","0"
"1","6","20","0","0","24","3","0","24","0","0"
"1","6","21","0","0","24","4","0","24","0","0"
"1","6","22","0","0","24","4","0","24","0","0"
"1","6","23","0","0","24","4","0","24","0","0"
"1","7","0","0","0","24","5","0","24","0","0"
"1","7","1","0","0","24","5","0","24","0","0"
"1","7","2","0","0","24","5","0","24","0","0"
"1","7","3","0","0","24","5","0","24","0","0"
"1","7","4","0","0","24","5","0","24","0","0"
"1","7","5","0","0","24","5","0","24","0","0"
"1","7","6","0","0","24","5","0","24","0","0"
"1","7","7","239","21","24","5","117.377","25.276","98685.102","91627.352"
"1","7","8","631","56","25","6","510.906","33.098","419001.406","403100.063"
"1","7","9","780","73","25","6","703.312","36.97","566839.375","545569.625"
"1","7","10","163","262","25","6","377.774","31.523","313617.938","301047.188"
"1","7","11","881","91","26","5","704.04","39.129","557763.375","536846.625"
"1","7","12","889","94","26","5","691.38","39.402","546122.313","525653.875"
"1","7","13","182","305","26","5","428.71","34.322","350749.688","337052.5"
"1","7","14","1","173","26","4","148.601","28.823","125377.891","117728.883"
"1","7","15","765","75","26","4","695.314","39.885","552315.063","531608.75"
"1","7","16","611","55","25","4","481.913","35.469","390509.031","375548.875"
"1","7","17","197","18","25","4","98.463","26.828","82184.102","75478.602"
"1","7","18","0","0","25","4","0","25","0","0"
"1","7","19","0","0","24","3","0","24","0","0"
"1","7","20","0","0","24","3","0","24","0","0"
"1","7","21","0","0","24","3","0","24","0","0"
"1","7","22","0","0","24","3","0","24","0","0"
"1","7","23","0","0","24","3","0","24","0","0"
"1","8","0","0","0","24","3","0","24","0","0"
"1","8","1","0","0","24","3","0","24","0","0"
"1","8","2","0","0","24","3","0","24","0","0"
"1","8","3","0","0","24","3","0","24","0","0"
"1","8","4","0","0","24","3","0","24","0","0"
"1","8","5","0","0","24","3","0","24","0","0"
"1","8","6","0","0","24","3","0","24","0","0"
"1","8","7","198","22","24","3","110.215","25.406","92840.797","85908.961"
"1","8","8","597","61","25","3","495.202","35.495","401468.906","386150.281"
"1","8","9","748","82","25","3","690.213","40.861","545621.438","525172.125"
"1","8","10","831","91","25","3","720.992","42.006","565116.875","543914.375"
"1","8","11","179","311","26","4","432.82","35.481","352133.25","338393.094"
"1","8","12","877","101","26","4","691.757","40.358","543978","523591.563"
"1","8","13","863","101","26","4","707.774","41.189","555227.875","534409.25"
"1","8","14","828","94","26","4","724.555","41.568","569306.875","547940.688"
"1","8","15","78","181","26","3","236.224","31.973","195965.641","186625.422"
"1","8","16","37","96","25","3","124.339","27.113","105573.883","98366.078"
"1","8","17","145","20","24","3","84.933","24.866","71778.555","65289.98"
"1","8","18","0","0","24","2","0","24","0","0"
"1","8","19","0","0","24","2","0","24","0","0"
"1","8","20","0","0","23","3","0","23","0","0"
"1","8","21","0","0","23","3","0","23","0","0"
"1","8","22","0","0","23","4","0","23","0","0"
"1","8","23","0","0","22","4","0","22","0","0"
"1","9","0","0","0","22","5","0","22","0","0"
"1","9","1","0","0","21","5","0","21","0","0"
"1","9","2","0","0","20","6","0","20","0","0"
"1","9","3","0","0","20","6","0","20","0","0"
"1","9","4","0","0","19","6","0","19","0","0"
"1","9","5","0","0","19","7","0","19","0","0"
"1","9","6","0","0","18","7","0","18","0","0"
"1","9","7","213","22","18","7","113.403","18.864","98398.516","91346.969"
"1","9","8","19","96","18","6","101.028","18.769","89241.992","82387.063"
"1","9","9","778","81","18","6","713.567","29.539","596544.25","574097.813"
"1","9","10","836","101","19","6","737.035","31.754","608103.25","585190.063"
"1","9","11","873","110","20","6","724.005","32.566","592981.188","570677.625"
"1","9","12","875","118","21","6","708.949","33.296","577741.063","556043.313"
"1","9","13","854","120","21","6","722.307","33.51","589046.188","566899.875"
"1","9","14","803","117","22","6","734.155","34.745","597169.25","574697.75"
"1","9","15","711","104","22","5","692.79","35.441","562971.438","541852.5"
"1","9","16","536","64","21","5","453.178","29.732","377929.875","363375.688"
"1","9","17","0","27","21","5","25.76","20.998","22549.676","17032.807"
"1","9","18","0","0","20","5","0","20","0","0"
"1","9","19","0","0","20","5","0","20","0","0"
"1","9","20","0","0","19","5","0","19","0","0"
"1","9","21","0","0","19","6","0","19","0","0"
"1","9","22","0","0","18","7","0","18","0","0"
"1","9","23","0","0","17","7","0","17","0","0"
"1","10","0","0","0","17","8","0","17","0","0"
"1","10","1","0","0","16","8","0","16","0","0"
"1","10","2","0","0","16","8","0","16","0","0"
"1","10","3","0","0","16","7","0","16","0","0"
"1","10","4","0","0","16","7","0","16","0","0"
"1","10","5","0","0","16","7","0","16","0","0"
"1","10","6","0","0","16","7","0","16","0","0"
"1","10","7","233","23","16","6","119.207","16.948","104272.984","97093.656"
"1","10","8","161","102","16","6","226.38","18.965","199158.328","189737.25"
"1","10","9","470","145","17","6","544.113","25.717","463822.531","446379.438"
"1","10","10","417","222","19","6","549.361","28.245","462286.156","444897.156"
"1","10","11","373","280","20","6","542.556","29.144","454100.594","436998.25"
"1","10","12","488","258","21","6","588.487","30.953","487225.938","468948.156"
"1","10","13","406","270","21","6","555.7","30.438","462040.313","444659.938"
"1","10","14","349","237","21","6","502.941","29.47","420963.094","404995.813"
"1","10","15","76","183","21","6","236.544","24.716","203169.766","193646.531"
"1","10","16","0","67","21","6","55.585","21.174","48617.277","42597.098"
"1","10","17","0","9","20","7","7.03","19.145","6206.425","992.223"
"1","10","18","0","0","20","7","0","20","0","0"
"1","10","19","0","0","20","6","0","20","0","0"
"1","10","20","0","0","20","6","0","20","0","0"
"1","10","21","0","0","20","6","0","20","0","0"
"1","10","22","0","0","20","6","0","20","0","0"
"1","10","23","0","0","20","6","0","20","0","0"
"1","11","0","0","0","21","6","0","21","0","0"
"1","11","1","0","0","21","7","0","21","0","0"
"1","11","2","0","0","21","7","0","21","0","0"
"1","11","3","0","0","21","6","0","21","0","0"
"1","11","4","0","0","21","6","0","21","0","0"
"1","11","5","0","0","21","6","0","21","0","0"
"1","11","6","0","0","21","7","0","21","0","0"
"1","11","7","62","26","21","7","65.474","21.049","56774.496","50591.629"
"1","11","8","0","88","21","6","78.935","21.362","68980.398","62549.477"
"1","11","9","0","139","22","6","117.719","23.082","102056.523","94925.555"
"1","11","10","291","250","22","6","473.83","29.403","396964.344","381793.594"
"1","11","11","197","312","22","7","447.433","28.712","376170.125","361672.25"
"1","11","12","827","139","23","7","700.589","33.758","570145.625","548746.563"
"1","11","13","787","148","23","7","708.081","34.148","576175.375","554539.375"
"1","11","14","747","136","23","7","714.757","34.263","583068.813","561160.25"
"1","11","15","652","119","23","7","665.201","33.477","546012.313","525548.063"
"1","11","16","467","87","22","7","437.287","28.754","366730.469","352532.719"
"1","11","17","69","25","22","7","64.834","22.518","55776.988","49614.145"
"1","11","18","0","0","22","6","0","22","0","0"
"1","11","19","0","0","22","6","0","22","0","0"
"1","11","20","0","0","22","6","0","22","0","0"
"1","11","21","0","0","22","6","0","22","0","0"
"1","11","22","0","0","22","6","0","22","0","0"
"1","11","23","0","0","22","6","0","22","0","0"
"1","12","0","0","0","22","6","0","22","0","0"
