Month #,Day,Hour,Timestamp (Hour Ending),Demand (MWh),1 MW DC Array Output (W), 1 MW AC System Output (W),1 MW DC Array Output (MW),1 MW AC System Output (MW),20 MW DC Array Output (W),20 MW AC System Output (W),20 MW DC Output (MW),20 MW AC Output (MW)
1,12,4,1/12/2020 4 a.m. EST,45,0,0,0,0,0,0,0,0
1,12,5,1/12/2020 5 a.m. EST,44,0,0,0,0,0,0,0,0
1,12,6,1/12/2020 6 a.m. EST,44,0,0,0,0,0,0,0,0
1,12,7,1/12/2020 7 a.m. EST,45,64291.473,57956.496,0.064291473,0.057956496,1285829.5,1159129.875,1.2858295,1.159129875
1,12,8,1/12/2020 8 a.m. EST,46,397602.406,382410.781,0.397602406,0.382410781,7952048.5,7648215.5,7.9520485,7.6482155
1,12,9,1/12/2020 9 a.m. EST,54,573570.75,552037.25,0.57357075,0.55203725,11471415,11040745,11.471415,11.040745
1,12,10,1/12/2020 10 a.m. EST,62,431141.594,414830.031,0.431141594,0.414830031,8622832,8296600.5,8.622832,8.2966005
1,12,11,1/12/2020 11 a.m. EST,66,585905.375,563884.125,0.585905375,0.563884125,11718107,11277683,11.718107,11.277683
1,12,12,1/12/2020 12 p.m. EST,70,574375.438,552810.313,0.574375438,0.552810313,11487509,11056206,11.487509,11.056206
1,12,13,1/12/2020 1 p.m. EST,73,584688.563,562715.75,0.584688563,0.56271575,11693772,11254315,11.693772,11.254315
1,12,14,1/12/2020 2 p.m. EST,74,594485.563,572121.75,0.594485563,0.57212175,11889712,11442436,11.889712,11.442436
1,12,15,1/12/2020 3 p.m. EST,75,572451.813,550962.25,0.572451813,0.55096225,11449036,11019245,11.449036,11.019245
1,12,16,1/12/2020 4 p.m. EST,74,406003.969,390535.688,0.406003969,0.390535688,8120079.5,7810714,8.1200795,7.810714
1,12,17,1/12/2020 5 p.m. EST,74,82889.852,76169.492,0.082889852,0.076169492,1657797,1523389.875,1.657797,1.523389875
1,12,18,1/12/2020 6 p.m. EST,73,0,0,0,0,0,0,0,0
1,12,19,1/12/2020 7 p.m. EST,77,0,0,0,0,0,0,0,0
1,12,20,1/12/2020 8 p.m. EST,77,0,0,0,0,0,0,0,0
1,12,21,1/12/2020 9 p.m. EST,75,0,0,0,0,0,0,0,0
1,12,22,1/12/2020 10 p.m. EST,72,0,0,0,0,0,0,0,0
1,12,23,1/12/2020 11 p.m. EST,67,0,0,0,0,0,0,0,0
1,13,0,1/13/2020 12 a.m. EST,60,0,0,0,0,0,0,0,0
1,13,1,1/13/2020 1 a.m. EST,52,0,0,0,0,0,0,0,0
1,13,2,1/13/2020 2 a.m. EST,47,0,0,0,0,0,0,0,0
1,13,3,1/13/2020 3 a.m. EST,45,0,0,0,0,0,0,0,0
1,13,4,1/13/2020 4 a.m. EST,43,0,0,0,0,0,0,0,0
1,13,5,1/13/2020 5 a.m. EST,44,0,0,0,0,0,0,0,0
1,13,6,1/13/2020 6 a.m. EST,49,0,0,0,0,0,0,0,0
1,13,7,1/13/2020 7 a.m. EST,53,88341.531,81505.773,0.088341531,0.081505773,1766830.625,1630115.5,1.766830625,1.6301155
1,13,8,1/13/2020 8 a.m. EST,52,423642.844,407585.281,0.423642844,0.407585281,8472857,8151705.5,8.472857,8.1517055
1,13,9,1/13/2020 9 a.m. EST,52,583832.688,561893.813,0.583832688,0.561893813,11676654,11237877,11.676654,11.237877
1,13,10,1/13/2020 10 a.m. EST,56,605552.375,582742.625,0.605552375,0.582742625,12111048,11654853,12.111048,11.654853
1,13,11,1/13/2020 11 a.m. EST,59,592193.063,569921.063,0.592193063,0.569921063,11843861,11398421,11.843861,11.398421
1,13,12,1/13/2020 12 p.m. EST,62,579539.063,557770.25,0.579539063,0.55777025,11590781,11155406,11.590781,11.155406
1,13,13,1/13/2020 1 p.m. EST,65,586549.938,564503.063,0.586549938,0.564503063,11730999,11290062,11.730999,11.290062
1,13,14,1/13/2020 2 p.m. EST,67,604434.188,581669.688,0.604434188,0.581669688,12088684,11633394,12.088684,11.633394
1,13,15,1/13/2020 3 p.m. EST,69,584228.125,562273.563,0.584228125,0.562273563,11684562,11245471,11.684562,11.245471
1,13,16,1/13/2020 4 p.m. EST,72,430961.563,414656.094,0.430961563,0.414656094,8619231,8293122,8.619231,8.293122
1,13,17,1/13/2020 5 p.m. EST,74,100973.641,93866.234,0.100973641,0.093866234,2019472.875,1877324.75,2.019472875,1.87732475
1,13,18,1/13/2020 6 p.m. EST,75,0,0,0,0,0,0,0,0
1,13,19,1/13/2020 7 p.m. EST,82,0,0,0,0,0,0,0,0
1,13,20,1/13/2020 8 p.m. EST,82,0,0,0,0,0,0,0,0
1,13,21,1/13/2020 9 p.m. EST,79,0,0,0,0,0,0,0,0
1,13,22,1/13/2020 10 p.m. EST,73,0,0,0,0,0,0,0,0
1,13,23,1/13/2020 11 p.m. EST,66,0,0,0,0,0,0,0,0
1,14,0,1/14/2020 12 a.m. EST,59,0,0,0,0,0,0,0,0
1,14,1,1/14/2020 1 a.m. EST,52,0,0,0,0,0,0,0,0
1,14,2,1/14/2020 2 a.m. EST,48,0,0,0,0,0,0,0,0
1,14,3,1/14/2020 3 a.m. EST,46,0,0,0,0,0,0,0,0
1,14,4,1/14/2020 4 a.m. EST,45,0,0,0,0,0,0,0,0
1,14,5,1/14/2020 5 a.m. EST,47,0,0,0,0,0,0,0,0
1,14,6,1/14/2020 6 a.m. EST,50,0,0,0,0,0,0,0,0
1,14,7,1/14/2020 7 a.m. EST,54,83842.305,77101.867,0.083842305,0.077101867,1676846.125,1542037.375,1.676846125,1.542037375
1,14,8,1/14/2020 8 a.m. EST,52,68219.914,61804.602,0.068219914,0.061804602,1364398.25,1236092,1.36439825,1.236092
1,14,9,1/14/2020 9 a.m. EST,52,209348.266,199666.531,0.209348266,0.199666531,4186965.25,3993330.5,4.18696525,3.9933305
1,14,10,1/14/2020 10 a.m. EST,57,331109.031,318014.063,0.331109031,0.318014063,6622181,6360281.5,6.622181,6.3602815
1,14,11,1/14/2020 11 a.m. EST,61,580262.125,558464.75,0.580262125,0.55846475,11605243,11169296,11.605243,11.169296
1,14,12,1/14/2020 12 p.m. EST,62,408408.813,392860.875,0.408408813,0.392860875,8168176.5,7857217.5,8.1681765,7.8572175
1,14,13,1/14/2020 1 p.m. EST,64,408802.469,393241.469,0.408802469,0.393241469,8176049.5,7864829.5,8.1760495,7.8648295
1,14,14,1/14/2020 2 p.m. EST,66,595627.563,573217.938,0.595627563,0.573217938,11912551,11464358,11.912551,11.464358
1,14,15,1/14/2020 3 p.m. EST,69,578524.188,556795.563,0.578524188,0.556795563,11570484,11135911,11.570484,11.135911
1,14,16,1/14/2020 4 p.m. EST,71,427860.844,411660.656,0.427860844,0.411660656,8557217,8233213,8.557217,8.233213
1,14,17,1/14/2020 5 p.m. EST,73,96923.43,89903.773,0.09692343,0.089903773,1938468.625,1798075.375,1.938468625,1.798075375
1,14,18,1/14/2020 6 p.m. EST,74,0,0,0,0,0,0,0,0
1,14,19,1/14/2020 7 p.m. EST,80,0,0,0,0,0,0,0,0
1,14,20,1/14/2020 8 p.m. EST,79,0,0,0,0,0,0,0,0
1,14,21,1/14/2020 9 p.m. EST,75,0,0,0,0,0,0,0,0
1,14,22,1/14/2020 10 p.m. EST,68,0,0,0,0,0,0,0,0
1,14,23,1/14/2020 11 p.m. EST,61,0,0,0,0,0,0,0,0
1,15,0,1/15/2020 12 a.m. EST,53,0,0,0,0,0,0,0,0
1,15,1,1/15/2020 1 a.m. EST,46,0,0,0,0,0,0,0,0
1,15,2,1/15/2020 2 a.m. EST,42,0,0,0,0,0,0,0,0
1,15,3,1/15/2020 3 a.m. EST,40,0,0,0,0,0,0,0,0
1,15,4,1/15/2020 4 a.m. EST,38,0,0,0,0,0,0,0,0
1,15,5,1/15/2020 5 a.m. EST,38,0,0,0,0,0,0,0,0
1,15,6,1/15/2020 6 a.m. EST,42,0,0,0,0,0,0,0,0
1,15,7,1/15/2020 7 a.m. EST,46,8905.989,3642.478,0.008905989,0.003642478,178119.797,72849.555,0.178119797,0.072849555
1,15,8,1/15/2020 8 a.m. EST,44,7503.968,2266.099,0.007503968,0.002266099,150079.359,45321.98,0.150079359,0.04532198
1,15,9,1/15/2020 9 a.m. EST,45,132271.297,124465.297,0.132271297,0.124465297,2645426,2489305.75,2.645426,2.48930575
1,15,10,1/15/2020 10 a.m. EST,50,598237,575722.5,0.598237,0.5757225,11964739,11514450,11.964739,11.51445
1,15,11,1/15/2020 11 a.m. EST,54,243047.344,232476.109,0.243047344,0.232476109,4860947,4649522.5,4.860947,4.6495225
1,15,12,1/15/2020 12 p.m. EST,58,267516.438,256272.891,0.267516438,0.256272891,5350329,5125457.5,5.350329,5.1254575
1,15,13,1/15/2020 1 p.m. EST,61,93329.453,86387.141,0.093329453,0.086387141,1866589,1727742.75,1.866589,1.72774275
1,15,14,1/15/2020 2 p.m. EST,64,164132.188,155577.594,0.164132188,0.155577594,3282643.5,3111552,3.2826435,3.111552
1,15,15,1/15/2020 3 p.m. EST,67,34660.496,28912.934,0.034660496,0.028912934,693209.938,578258.688,0.693209938,0.578258688
1,15,16,1/15/2020 4 p.m. EST,70,437775.406,421237.344,0.437775406,0.421237344,8755508,8424747,8.755508,8.424747
1,15,17,1/15/2020 5 p.m. EST,71,108827.766,101548.469,0.108827766,0.101548469,2176555.25,2030969.375,2.17655525,2.030969375
1,15,18,1/15/2020 6 p.m. EST,72,0,0,0,0,0,0,0,0
1,15,19,1/15/2020 7 p.m. EST,77,0,0,0,0,0,0,0,0
1,15,20,1/15/2020 8 p.m. EST,75,0,0,0,0,0,0,0,0
1,15,21,1/15/2020 9 p.m. EST,71,0,0,0,0,0,0,0,0
1,15,22,1/15/2020 10 p.m. EST,65,0,0,0,0,0,0,0,0
1,15,23,1/15/2020 11 p.m. EST,57,0,0,0,0,0,0,0,0
1,16,0,1/16/2020 12 a.m. EST,50,0,0,0,0,0,0,0,0
1,16,1,1/16/2020 1 a.m. EST,43,0,0,0,0,0,0,0,0
1,16,2,1/16/2020 2 a.m. EST,40,0,0,0,0,0,0,0,0
1,16,3,1/16/2020 3 a.m. EST,37,0,0,0,0,0,0,0,0
1,16,4,1/16/2020 4 a.m. EST,36,0,0,0,0,0,0,0,0
1,16,5,1/16/2020 5 a.m. EST,37,0,0,0,0,0,0,0,0
1,16,6,1/16/2020 6 a.m. EST,41,0,0,0,0,0,0,0,0
1,16,7,1/16/2020 7 a.m. EST,45,106165.766,98944.984,0.106165766,0.098944984,2123315.25,1978899.75,2.12331525,1.97889975
1,16,8,1/16/2020 8 a.m. EST,44,438371.594,421813.094,0.438371594,0.421813094,8767432,8436262,8.767432,8.436262
1,16,9,1/16/2020 9 a.m. EST,44,586556,564508.875,0.586556,0.564508875,11731120,11290178,11.73112,11.290178
1,16,10,1/16/2020 10 a.m. EST,48,591231.875,568998.313,0.591231875,0.568998313,11824637,11379966,11.824637,11.379966
1,16,11,1/16/2020 11 a.m. EST,52,575174.313,553577.688,0.575174313,0.553577688,11503486,11071554,11.503486,11.071554
1,16,12,1/16/2020 12 p.m. EST,56,366627,352432.531,0.366627,0.352432531,7332540,7048650.5,7.33254,7.0486505
1,16,13,1/16/2020 1 p.m. EST,60,560519.75,539496.125,0.56051975,0.539496125,11210395,10789923,11.210395,10.789923
1,16,14,1/16/2020 2 p.m. EST,63,570469,549057.25,0.570469,0.54905725,11409380,10981145,11.40938,10.981145
1,16,15,1/16/2020 3 p.m. EST,66,552602.063,531884.688,0.552602063,0.531884688,11052041,10637694,11.052041,10.637694
1,16,16,1/16/2020 4 p.m. EST,69,424165.656,408090.438,0.424165656,0.408090438,8483313,8161809,8.483313,8.161809
1,16,17,1/16/2020 5 p.m. EST,71,107190.594,99947.32,0.107190594,0.09994732,2143812,1998946.375,2.143812,1.998946375
1,16,18,1/16/2020 6 p.m. EST,71,0,0,0,0,0,0,0,0
1,16,19,1/16/2020 7 p.m. EST,76,0,0,0,0,0,0,0,0
1,16,20,1/16/2020 8 p.m. EST,75,0,0,0,0,0,0,0,0
1,16,21,1/16/2020 9 p.m. EST,72,0,0,0,0,0,0,0,0
1,16,22,1/16/2020 10 p.m. EST,65,0,0,0,0,0,0,0,0
1,16,23,1/16/2020 11 p.m. EST,58,0,0,0,0,0,0,0,0
1,17,0,1/17/2020 12 a.m. EST,50,0,0,0,0,0,0,0,0
1,17,1,1/17/2020 1 a.m. EST,44,0,0,0,0,0,0,0,0
1,17,2,1/17/2020 2 a.m. EST,40,0,0,0,0,0,0,0,0
1,17,3,1/17/2020 3 a.m. EST,37,0,0,0,0,0,0,0,0
1,17,4,1/17/2020 4 a.m. EST,36,0,0,0,0,0,0,0,0
1,17,5,1/17/2020 5 a.m. EST,37,0,0,0,0,0,0,0,0
1,17,6,1/17/2020 6 a.m. EST,41,0,0,0,0,0,0,0,0
1,17,7,1/17/2020 7 a.m. EST,46,96094.859,89093.07,0.096094859,0.08909307,1921897.125,1781861.375,1.921897125,1.781861375
1,17,8,1/17/2020 8 a.m. EST,45,418296.25,402418.531,0.41829625,0.402418531,8365925,8048370.5,8.365925,8.0483705
1,17,9,1/17/2020 9 a.m. EST,45,567439.313,546146.125,0.567439313,0.546146125,11348786,10922923,11.348786,10.922923
1,17,10,1/17/2020 10 a.m. EST,48,340344.594,326968.219,0.340344594,0.326968219,6806892,6539364.5,6.806892,6.5393645
1,17,11,1/17/2020 11 a.m. EST,50,571792.75,550329.063,0.57179275,0.550329063,11435855,11006582,11.435855,11.006582
1,17,12,1/17/2020 12 p.m. EST,51,558717.688,537763.938,0.558717688,0.537763938,11174353,10755279,11.174353,10.755279
1,17,13,1/17/2020 1 p.m. EST,51,573438.438,551910.125,0.573438438,0.551910125,11468768,11038202,11.468768,11.038202
1,17,14,1/17/2020 2 p.m. EST,53,587084.938,565016.75,0.587084938,0.56501675,11741698,11300335,11.741698,11.300335
1,17,15,1/17/2020 3 p.m. EST,56,566305.875,545057,0.566305875,0.545057,11326118,10901140,11.326118,10.90114
1,17,16,1/17/2020 4 p.m. EST,56,422736.438,406709.438,0.422736438,0.406709438,8454729,8134188.5,8.454729,8.1341885
1,17,17,1/17/2020 5 p.m. EST,57,99043.625,91978.102,0.099043625,0.091978102,1980872.5,1839562.125,1.9808725,1.839562125
1,17,18,1/17/2020 6 p.m. EST,60,0,0,0,0,0,0,0,0
1,17,19,1/17/2020 7 p.m. EST,65,0,0,0,0,0,0,0,0
1,17,20,1/17/2020 8 p.m. EST,65,0,0,0,0,0,0,0,0
1,17,21,1/17/2020 9 p.m. EST,62,0,0,0,0,0,0,0,0
1,17,22,1/17/2020 10 p.m. EST,59,0,0,0,0,0,0,0,0
1,17,23,1/17/2020 11 p.m. EST,55,0,0,0,0,0,0,0,0
1,18,0,1/18/2020 12 a.m. EST,50,0,0,0,0,0,0,0,0
1,18,1,1/18/2020 1 a.m. EST,45,0,0,0,0,0,0,0,0
1,18,2,1/18/2020 2 a.m. EST,41,0,0,0,0,0,0,0,0
1,18,3,1/18/2020 3 a.m. EST,38,0,0,0,0,0,0,0,0
1,18,4,1/18/2020 4 a.m. EST,37,0,0,0,0,0,0,0,0
1,18,5,1/18/2020 5 a.m. EST,37,0,0,0,0,0,0,0,0
1,18,6,1/18/2020 6 a.m. EST,38,0,0,0,0,0,0,0,0
1,18,7,1/18/2020 7 a.m. EST,40,105118.945,97921.102,0.105118945,0.097921102,2102378.75,1958422,2.10237875,1.958422
1,18,8,1/18/2020 8 a.m. EST,40,430694.688,414398.313,0.430694688,0.414398313,8613894,8287966,8.613894,8.287966
1,18,9,1/18/2020 9 a.m. EST,45,583459.063,561535.063,0.583459063,0.561535063,11669181,11230701,11.669181,11.230701
1,18,10,1/18/2020 10 a.m. EST,50,581482.563,559636.875,0.581482563,0.559636875,11629652,11192738,11.629652,11.192738
1,18,11,1/18/2020 11 a.m. EST,55,269787.313,258480.234,0.269787313,0.258480234,5395746.5,5169605,5.3957465,5.169605
1,18,12,1/18/2020 12 p.m. EST,58,550202.813,529577.75,0.550202813,0.52957775,11004056,10591555,11.004056,10.591555
1,18,13,1/18/2020 1 p.m. EST,60,552958.313,532227.25,0.552958313,0.53222725,11059167,10644545,11.059167,10.644545
1,18,14,1/18/2020 2 p.m. EST,62,565837.563,544607,0.565837563,0.544607,11316752,10892140,11.316752,10.89214
1,18,15,1/18/2020 3 p.m. EST,62,558207.5,537273.563,0.5582075,0.537273563,11164149,10745471,11.164149,10.745471
1,18,16,1/18/2020 4 p.m. EST,62,430893.031,414589.906,0.430893031,0.414589906,8617861,8291798,8.617861,8.291798
1,18,17,1/18/2020 5 p.m. EST,62,111196.602,103865.016,0.111196602,0.103865016,2223932,2077300.25,2.223932,2.07730025
1,18,18,1/18/2020 6 p.m. EST,61,0,0,0,0,0,0,0,0
1,18,19,1/18/2020 7 p.m. EST,65,0,0,0,0,0,0,0,0
1,18,20,1/18/2020 8 p.m. EST,64,0,0,0,0,0,0,0,0
1,18,21,1/18/2020 9 p.m. EST,61,0,0,0,0,0,0,0,0
1,18,22,1/18/2020 10 p.m. EST,57,0,0,0,0,0,0,0,0
1,18,23,1/18/2020 11 p.m. EST,54,0,0,0,0,0,0,0,0
1,19,0,1/19/2020 12 a.m. EST,50,0,0,0,0,0,0,0,0
1,19,1,1/19/2020 1 a.m. EST,44,0,0,0,0,0,0,0,0
1,19,2,1/19/2020 2 a.m. EST,40,0,0,0,0,0,0,0,0
1,19,3,1/19/2020 3 a.m. EST,37,0,0,0,0,0,0,0,0
1,19,4,1/19/2020 4 a.m. EST,35,0,0,0,0,0,0,0,0
1,19,5,1/19/2020 5 a.m. EST,34,0,0,0,0,0,0,0,0
1,19,6,1/19/2020 6 a.m. EST,35,0,0,0,0,0,0,0,0
1,19,7,1/19/2020 7 a.m. EST,35,95103.328,88122.898,0.095103328,0.088122898,1902066.5,1762457.875,1.9020665,1.762457875
1,19,8,1/19/2020 8 a.m. EST,37,412077.344,396407.469,0.412077344,0.396407469,8241547,7928149.5,8.241547,7.9281495
1,19,9,1/19/2020 9 a.m. EST,43,564833,543641.563,0.564833,0.543641563,11296659,10872831,11.296659,10.872831
1,19,10,1/19/2020 10 a.m. EST,51,582424.563,560541.563,0.582424563,0.560541563,11648491,11210831,11.648491,11.210831
1,19,11,1/19/2020 11 a.m. EST,57,567498.438,546202.938,0.567498438,0.546202938,11349969,10924059,11.349969,10.924059
1,19,12,1/19/2020 12 p.m. EST,62,555086.813,534273.625,0.555086813,0.534273625,11101737,10685472,11.101737,10.685472
1,19,13,1/19/2020 1 p.m. EST,66,562837.813,541724.125,0.562837813,0.541724125,11256757,10834482,11.256757,10.834482
1,19,14,1/19/2020 2 p.m. EST,69,572031.625,550558.625,0.572031625,0.550558625,11440633,11011172,11.440633,11.011172
1,19,15,1/19/2020 3 p.m. EST,72,550232.688,529606.5,0.550232688,0.5296065,11004653,10592130,11.004653,10.59213
1,19,16,1/19/2020 4 p.m. EST,73,413888.188,398157.969,0.413888188,0.398157969,8277764,7963159,8.277764,7.963159
1,19,17,1/19/2020 5 p.m. EST,73,99493.195,92417.938,0.099493195,0.092417938,1989864,1848358.75,1.989864,1.84835875
1,19,18,1/19/2020 6 p.m. EST,70,0,0,0,0,0,0,0,0
1,19,19,1/19/2020 7 p.m. EST,71,0,0,0,0,0,0,0,0
1,19,20,1/19/2020 8 p.m. EST,70,0,0,0,0,0,0,0,0
1,19,21,1/19/2020 9 p.m. EST,66,0,0,0,0,0,0,0,0
1,19,22,1/19/2020 10 p.m. EST,62,0,0,0,0,0,0,0,0
1,19,23,1/19/2020 11 p.m. EST,58,0,0,0,0,0,0,0,0
1,20,0,1/20/2020 12 a.m. EST,52,0,0,0,0,0,0,0,0
1,20,1,1/20/2020 1 a.m. EST,47,0,0,0,0,0,0,0,0
1,20,2,1/20/2020 2 a.m. EST,42,0,0,0,0,0,0,0,0
1,20,3,1/20/2020 3 a.m. EST,39,0,0,0,0,0,0,0,0
1,20,4,1/20/2020 4 a.m. EST,37,0,0,0,0,0,0,0,0
1,20,5,1/20/2020 5 a.m. EST,38,0,0,0,0,0,0,0,0
1,20,6,1/20/2020 6 a.m. EST,40,0,0,0,0,0,0,0,0
1,20,7,1/20/2020 7 a.m. EST,42,88340.164,81504.438,0.088340164,0.081504438,1766803.25,1630088.625,1.76680325,1.630088625
1,20,8,1/20/2020 8 a.m. EST,42,420583.531,404629,0.420583531,0.404629,8411671,8092580,8.411671,8.09258
1,20,9,1/20/2020 9 a.m. EST,45,580795.75,558977.313,0.58079575,0.558977313,11615915,11179546,11.615915,11.179546
1,20,10,1/20/2020 10 a.m. EST,49,602903.25,580200.688,0.60290325,0.580200688,12058065,11604014,12.058065,11.604014
1,20,11,1/20/2020 11 a.m. EST,53,588536.563,566410.563,0.588536563,0.566410563,11770731,11328212,11.770731,11.328212
1,20,12,1/20/2020 12 p.m. EST,57,576250.625,554611.625,0.576250625,0.554611625,11525012,11092232,11.525012,11.092232
1,20,13,1/20/2020 1 p.m. EST,59,580345.75,558545.063,0.58034575,0.558545063,11606915,11170901,11.606915,11.170901
1,20,14,1/20/2020 2 p.m. EST,61,591217.125,568984.125,0.591217125,0.568984125,11824343,11379683,11.824343,11.379683
1,20,15,1/20/2020 3 p.m. EST,63,577367.375,555684.375,0.577367375,0.555684375,11547348,11113687,11.547348,11.113687
1,20,16,1/20/2020 4 p.m. EST,64,444862,428080.219,0.444862,0.428080219,8897240,8561604,8.89724,8.561604
1,20,17,1/20/2020 5 p.m. EST,65,117448.227,109977.633,0.117448227,0.109977633,2348964.5,2199552.5,2.3489645,2.1995525
1,20,18,1/20/2020 6 p.m. EST,66,0,0,0,0,0,0,0,0
1,20,19,1/20/2020 7 p.m. EST,70,0,0,0,0,0,0,0,0
1,20,20,1/20/2020 8 p.m. EST,68,0,0,0,0,0,0,0,0
1,20,21,1/20/2020 9 p.m. EST,62,0,0,0,0,0,0,0,0
1,20,22,1/20/2020 10 p.m. EST,57,0,0,0,0,0,0,0,0
1,20,23,1/20/2020 11 p.m. EST,50,0,0,0,0,0,0,0,0
1,21,0,1/21/2020 12 a.m. EST,43,0,0,0,0,0,0,0,0
1,21,1,1/21/2020 1 a.m. EST,37,0,0,0,0,0,0,0,0
1,21,2,1/21/2020 2 a.m. EST,33,0,0,0,0,0,0,0,0
1,21,3,1/21/2020 3 a.m. EST,32,0,0,0,0,0,0,0,0
1,21,4,1/21/2020 4 a.m. EST,31,0,0,0,0,0,0,0,0
1,21,5,1/21/2020 5 a.m. EST,33,0,0,0,0,0,0,0,0
1,21,6,1/21/2020 6 a.m. EST,38,0,0,0,0,0,0,0,0
1,21,7,1/21/2020 7 a.m. EST,43,103490.57,96328.336,0.10349057,0.096328336,2069811.5,1926566.75,2.0698115,1.92656675
1,21,8,1/21/2020 8 a.m. EST,41,439387.156,422793.844,0.439387156,0.422793844,8787743,8455877,8.787743,8.455877
1,21,9,1/21/2020 9 a.m. EST,40,596427.75,573986.063,0.59642775,0.573986063,11928556,11479721,11.928556,11.479721
1,21,10,1/21/2020 10 a.m. EST,41,616385.5,593134.813,0.6163855,0.593134813,12327710,11862696,12.32771,11.862696
1,21,11,1/21/2020 11 a.m. EST,42,600118.813,577528.563,0.600118813,0.577528563,12002376,11550571,12.002376,11.550571
1,21,12,1/21/2020 12 p.m. EST,43,584208.875,562255.063,0.584208875,0.562255063,11684177,11245101,11.684177,11.245101
1,21,13,1/21/2020 1 p.m. EST,44,295329.531,283294.719,0.295329531,0.283294719,5906590.5,5665894.5,5.9065905,5.6658945
1,21,14,1/21/2020 2 p.m. EST,45,286702.75,274916.438,0.28670275,0.274916438,5734055,5498329,5.734055,5.498329
1,21,15,1/21/2020 3 p.m. EST,45,588816.813,566679.688,0.588816813,0.566679688,11776336,11333593,11.776336,11.333593
1,21,16,1/21/2020 4 p.m. EST,46,65033.598,58683.488,0.065033598,0.058683488,1300672,1173669.75,1.300672,1.17366975
1,21,17,1/21/2020 5 p.m. EST,49,125528.625,117876.203,0.125528625,0.117876203,2510572.5,2357524,2.5105725,2.357524
1,21,18,1/21/2020 6 p.m. EST,53,0,0,0,0,0,0,0,0
1,21,19,1/21/2020 7 p.m. EST,61,0,0,0,0,0,0,0,0
1,21,20,1/21/2020 8 p.m. EST,62,0,0,0,0,0,0,0,0
1,21,21,1/21/2020 9 p.m. EST,59,0,0,0,0,0,0,0,0
1,21,22,1/21/2020 10 p.m. EST,53,0,0,0,0,0,0,0,0
1,21,23,1/21/2020 11 p.m. EST,45,0,0,0,0,0,0,0,0
1,22,0,1/22/2020 12 a.m. EST,39,0,0,0,0,0,0,0,0
1,22,1,1/22/2020 1 a.m. EST,35,0,0,0,0,0,0,0,0
1,22,2,1/22/2020 2 a.m. EST,34,0,0,0,0,0,0,0,0
1,22,3,1/22/2020 3 a.m. EST,33,0,0,0,0,0,0,0,0
1,22,4,1/22/2020 4 a.m. EST,33,0,0,0,0,0,0,0,0
1,22,5,1/22/2020 5 a.m. EST,36,0,0,0,0,0,0,0,0
1,22,6,1/22/2020 6 a.m. EST,43,0,0,0,0,0,0,0,0
1,22,7,1/22/2020 7 a.m. EST,50,88345.906,81510.055,0.088345906,0.081510055,1766918.125,1630201.125,1.766918125,1.630201125
1,22,8,1/22/2020 8 a.m. EST,51,411500.375,395849.719,0.411500375,0.395849719,8230007.5,7916994,8.2300075,7.916994
1,22,9,1/22/2020 9 a.m. EST,50,574678.625,553101.563,0.574678625,0.553101563,11493573,11062031,11.493573,11.062031
1,22,10,1/22/2020 10 a.m. EST,49,329445.656,316401.031,0.329445656,0.316401031,6588913.5,6328020.5,6.5889135,6.3280205
1,22,11,1/22/2020 11 a.m. EST,49,589191.75,567039.625,0.58919175,0.567039625,11783835,11340793,11.783835,11.340793
1,22,12,1/22/2020 12 p.m. EST,48,191614.953,182384.344,0.191614953,0.182384344,3832299.25,3647686.75,3.83229925,3.64768675
1,22,13,1/22/2020 1 p.m. EST,48,317123.625,304448.719,0.317123625,0.304448719,6342472.5,6088974.5,6.3424725,6.0889745
1,22,14,1/22/2020 2 p.m. EST,46,594395.813,572035.625,0.594395813,0.572035625,11887917,11440712,11.887917,11.440712
1,22,15,1/22/2020 3 p.m. EST,45,576570.188,554918.625,0.576570188,0.554918625,11531404,11098373,11.531404,11.098373
1,22,16,1/22/2020 4 p.m. EST,45,456291.969,439113.125,0.456291969,0.439113125,9125839,8782262,9.125839,8.782262
1,22,17,1/22/2020 5 p.m. EST,48,123895.633,116280.156,0.123895633,0.116280156,2477912.75,2325603,2.47791275,2.325603
1,22,18,1/22/2020 6 p.m. EST,53,0,0,0,0,0,0,0,0
1,22,19,1/22/2020 7 p.m. EST,61,0,0,0,0,0,0,0,0
1,22,20,1/22/2020 8 p.m. EST,62,0,0,0,0,0,0,0,0
1,22,21,1/22/2020 9 p.m. EST,59,0,0,0,0,0,0,0,0
1,22,22,1/22/2020 10 p.m. EST,54,0,0,0,0,0,0,0,0
1,22,23,1/22/2020 11 p.m. EST,47,0,0,0,0,0,0,0,0
1,23,0,1/23/2020 12 a.m. EST,42,0,0,0,0,0,0,0,0
1,23,1,1/23/2020 1 a.m. EST,36,0,0,0,0,0,0,0,0
1,23,2,1/23/2020 2 a.m. EST,34,0,0,0,0,0,0,0,0
1,23,3,1/23/2020 3 a.m. EST,33,0,0,0,0,0,0,0,0
1,23,4,1/23/2020 4 a.m. EST,33,0,0,0,0,0,0,0,0
1,23,5,1/23/2020 5 a.m. EST,34,0,0,0,0,0,0,0,0
1,23,6,1/23/2020 6 a.m. EST,40,0,0,0,0,0,0,0,0
1,23,7,1/23/2020 7 a.m. EST,46,104331.313,97150.703,0.104331313,0.097150703,2086626.25,1943014,2.08662625,1.943014
